대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명,,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3202,감각·표현 기능 회복(Sensing·representation recovery system),320203,인공 의사표현·발성기능(Artificial signalling·speaking system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3202,감각·표현 기능 회복(Sensing·representation recovery system),320204,장애인용 정보·통신기기(Aids for communication· information system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3202,감각·표현 기능 회복(Sensing·representation recovery system),320299,기타 감각·표현 기능 회복 관련기술(Other sensing·representation recovery system related technologie,,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3203,재활 치료·훈련(Rehabilitation· therapy·training system),320301,근골격계 치료용 보조기(Musculoskeletal therapy system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3203,재활 치료·훈련(Rehabilitation· therapy·training system),320302,기능성 전기자극(Functional electrical stimulation system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3203,재활 치료·훈련(Rehabilitation· therapy·training system),320303,물리치료기기(Physiotherapy system),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3203,재활 치료·훈련(Rehabilitation· therapy·training system),320399,기타 재활 치료·훈련 관련기술(Other rehabilitation·therapy·training system related technologies),,,,,,,,,
32,재활 및 복지기술(Rehabilitation·welfare),3204,기타 재활 및 복지 관련기술(Other rehabilitation·welfare related technologies),320499,기타 재활 및 복지 관련기술(Other rehabilitation·welfare related technologies),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3301,의료영상시스템(Medical imaging system),330101,X선 영상기기(X-ray system),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3301,의료영상시스템(Medical imaging system),330102,초음파 영상기기(Ultrasound imaging system),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3301,의료영상시스템(Medical imaging system),330103,자기공명 영상기기(Magnetic resonance imaging system),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3301,의료영상시스템(Medical imaging system),330104,핵의학 영상기기(Nuclear medicine imaging system),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3301,의료영상시스템(Medical imaging system),330105,광학 영상기기(Optical imaging system),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3301,의료영상시스템(Medical imaging system),330106,의료영상 신기술(New technologies in medical imaging system),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3301,의료영상시스템(Medical imaging system),330199,기타 의료영상시스템 관련기술(Other medical imaging system related technologies),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3302,의료영상신호처리(Medical image processing),330201,해부학적 영상처리(Anatomic image processing),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3302,의료영상신호처리(Medical image processing),330202,기능적 영상처리(Functional image processing),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3302,의료영상신호처리(Medical image processing),330203,가상현실(Virtual reality),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3302,의료영상신호처리(Medical image processing),330299,기타 의료영상 신호처리 관련기술(Other medical image processing related technologies),,,,,,,,,
33,의료영상 기기기술(Medical imaging system),3303,기타 의료영상기기 관련기술(Other medical imaging system related technologies),330399,기타 의료영상기기 관련기술(Other medical imaging system related technologies),,,,,,,,,
34,의료용 재료기술(Biomaterials),3401,인체이식 재료(Implantable materials),340101,고분자 재료(Polymers),,,,,,,,,
34,의료용 재료기술(Biomaterials),3401,인체이식 재료(Implantable materials),340102,금속 재료(Metals),,,,,,,,,
34,의료용 재료기술(Biomaterials),3401,인체이식 재료(Implantable materials),340103,세라믹 재료(Ceramics),,,,,,,,,
34,의료용 재료기술(Biomaterials),3401,인체이식 재료(Implantable materials),340104,하이브리드재료(Hybrid materials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3401,인체이식 재료(Implantable materials),340199,기타 인체이식 재료 관련기술(Other implantable materials related technologies),,,,,,,,,
34,의료용 재료기술(Biomaterials),3402,진단·치료용 재료(Diagnostics·patient care materials),340201,의약제제 재료(Drug delivery materials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3402,진단·치료용 재료(Diagnostics·patient care materials),340202,창상 피복재 재료(Wound dressing materials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3402,진단·치료용 재료(Diagnostics·patient care materials),340203,의료용 접착제 및 충진재 재료(Biomedical adhesives & restorative materials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3402,진단·치료용 재료(Diagnostics·patient care materials),340204,생체흡수성 재료(Bioabsorbable materials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3402,진단·치료용 재료(Diagnostics·patient care materials),340205,일회용 의료재료(Disposable biomaterials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3402,진단·치료용 재료(Diagnostics·patient care materials),340299,기타 진단·치료용 재료 관련기술(Other diagnostics·patient care materials related technologies),,,,,,,,,
34,의료용 재료기술(Biomaterials),3403,미래 원천재료(New basic  materials),340301,생체하이브리드형 인공장기용 재료(Biomedical hybrid materials for artificial organs),,,,,,,,,
34,의료용 재료기술(Biomaterials),3403,미래 원천재료(New basic  materials),340302,바이오센서 재료(Biosensor materials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3403,미래 원천재료(New basic  materials),340303,생체 친화성 재료(Biocompatible materials),,,,,,,,,
34,의료용 재료기술(Biomaterials),3403,미래 원천재료(New basic  materials),340399,기타 미래 원천재료 관련기술(Other new basic materials related technologies),,,,,,,,,
34,의료용 재료기술(Biomaterials),3404,기타 의료용 재료 관련기술(Other biomaterials related technologies),340499,기타 의료용 재료 관련기술(Other biomaterials related technologies),,,,,,,,,
35,장기대체 기술(Artificial organs),3501,생물학적 인공장기(Biologicalartificial organ),350101,조직공학 이용 기술(Tissue engineering),,,,,,,,,
35,장기대체 기술(Artificial organs),3501,생물학적 인공장기(Biologicalartificial organ),350102,생체세포 이용 기술(Cell engineering),,,,,,,,,
35,장기대체 기술(Artificial organs),3501,생물학적 인공장기(Biologicalartificial organ),350103,장기이식 관련기술(Organ transplantation),,,,,,,,,
35,장기대체 기술(Artificial organs),3501,생물학적 인공장기(Biologicalartificial organ),350104,줄기세포 활용 기술(Stem cell manipulation),,,,,,,,,
35,장기대체 기술(Artificial organs),3501,생물학적 인공장기(Biologicalartificial organ),350105,이종장기 생산기술(Xenotransplantation organ),,,,,,,,,
35,장기대체 기술(Artificial organs),3501,생물학적 인공장기(Biologicalartificial organ),350199,기타 생물학적 인공장기 관련기술(Other biological artificial organ related technologies),,,,,,,,,
35,장기대체 기술(Artificial organs),3502,생체재료형 인공장기(Biomaterials for artificial organs),350201,근골격계(Musculoskeletal system),,,,,,,,,
35,장기대체 기술(Artificial organs),3502,생체재료형 인공장기(Biomaterials for artificial organs),350202,심폐순환계(Cardiopulmonary circulation system),,,,,,,,,
35,장기대체 기술(Artificial organs),3502,생체재료형 인공장기(Biomaterials for artificial organs),350203,내분비대사계(Endocrine & metabolic system),,,,,,,,,
35,장기대체 기술(Artificial organs),3502,생체재료형 인공장기(Biomaterials for artificial organs),350204,감각발성계(Sensory & vocal system),,,,,,,,,
35,장기대체 기술(Artificial organs),3502,생체재료형 인공장기(Biomaterials for artificial organs),350205,미용·성형(Cosmetic surgery),,,,,,,,,
35,장기대체 기술(Artificial organs),3502,생체재료형 인공장기(Biomaterials for artificial organs),350299,기타 생체재료형 인공장기 관련기술(Other biomaterials for artificial organs related technologies),,,,,,,,,
35,장기대체 기술(Artificial organs),3503,전자기기형 인공장기(Electromechanical artificial organs),350301,근골격계(Musculoskeletal system),,,,,,,,,
35,장기대체 기술(Artificial organs),3503,전자기기형 인공장기(Electromechanical artificial organs),350302,심폐순환계(Cardiopulmonary circulation system),,,,,,,,,
35,장기대체 기술(Artificial organs),3503,전자기기형 인공장기(Electromechanical artificial organs),350303,내분비대사계(Endocrine & metabolic system),,,,,,,,,
35,장기대체 기술(Artificial organs),3503,전자기기형 인공장기(Electromechanical artificial organs),350304,감각·발성계(Sensory & vocal system),,,,,,,,,
35,장기대체 기술(Artificial organs),3503,전자기기형 인공장기(Electromechanical artificial organs),350305,생식계(Reproductive system),,,,,,,,,
35,장기대체 기술(Artificial organs),3503,전자기기형 인공장기(Electromechanical artificial organs),350306,신경계(Nervous system),,,,,,,,,
35,장기대체 기술(Artificial organs),3503,전자기기형 인공장기(Electromechanical artificial organs),350399,기타 전자기기형 인공장기 관련기술(Other electromechanical artificial organs related technologies),,,,,,,,,
35,장기대체 기술(Artificial organs),3504,기타 장기대체 관련기술(Other artificial organs related technologies),350499,기타 장기대체 관련기술(Other artificial organs related technologies),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3601,방사선 치료기(Radiotherapy system),360101,외부 방사선 치료기기(Radiotherapy system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3601,방사선 치료기(Radiotherapy system),360102,외부 방사선 치료계획(Radiotherapy planning),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3601,방사선 치료기(Radiotherapy system),360103,외부 방사선 보조기구(Assistant radiotherapy system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3601,방사선 치료기(Radiotherapy system),360199,기타 방사선 치료기 관련기술(Other radiotherapy system related technologies),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3602,비방사선 치료기(Non-radiotherapy system),360201,전자기적 에너지이용 치료(Electromagnetic therapy system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3602,비방사선 치료기(Non-radiotherapy system),360202,음향·초음파 에너지이용 치료(Sound·ultrasound therapy),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3602,비방사선 치료기(Non-radiotherapy system),360203,냉·온열 에너지이용 치료(Cold·heat therapy system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3602,비방사선 치료기(Non-radiotherapy system),360204,광에너지 이용 치료기기(Optical therapy system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3602,비방사선 치료기(Non-radiotherapy system),360299,기타 비방사선 치료기 관련기술(Other non- radiotherapy system related technologies),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3603,수술기기 및 기구(Surgical apparatus),360301,대체의학(Alternative medicine),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3603,수술기기 및 기구(Surgical apparatus),360302,에너지이용 수술기기(Active surgical system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3603,수술기기 및 기구(Surgical apparatus),360303,체내 삽입형 기기(Implantable system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3603,수술기기 및 기구(Surgical apparatus),360304,체외 고정형 기기(External fixation system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3603,수술기기 및 기구(Surgical apparatus),360305,원격수술(Telesurgical system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3603,수술기기 및 기구(Surgical apparatus),360306,수술 편의 보조기구(Assistive surgical system),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3603,수술기기 및 기구(Surgical apparatus),360399,기타 수술기기 및 기구 관련기술(Other surgical apparatus related technologies),,,,,,,,,
36,치료·수술 기기 기술(Treatment·surgical system),3604,기타 치료·수술기기 관련기술(Other treatment·surgical system related technologies),360499,기타 치료·수술기기 관련기술(Other treatment·surgical system related technologies),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3701,병원정보 시스템(Hospital information system),370101,처방전달시스템(Order communication system),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3701,병원정보 시스템(Hospital information system),370102,병원정보시스템(Integrated hospital information system),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3701,병원정보 시스템(Hospital information system),370103,디지털의료영상저장전송시스템(Picture archiving and communication system),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3701,병원정보 시스템(Hospital information system),370104,전자의무기록(Electronic medical record),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3701,병원정보 시스템(Hospital information system),370199,기타 병원정보시스템 관련기술(Other hospital information system related technologies),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3702,의료정보공유(Medical information sharing),370201,의료정보 표준화(Standardization of medical information),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3702,의료정보공유(Medical information sharing),370202,시스템인터페이스(System interface),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3702,의료정보공유(Medical information sharing),370203,정보보안 및 전자서명(Authorization·security system for certification),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3702,의료정보공유(Medical information sharing),370204,의료용 전자카드(Health card system),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3702,의료정보공유(Medical information sharing),370205,원격의료(Telemedicine),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3702,의료정보공유(Medical information sharing),370299,기타 의료정보공유 관련기술(Other medical information sharing related technologies),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3703,의료지식 표현기술(Medical knowledge representation),370301,지식 모델링(Knowledge modelling),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3703,의료지식 표현기술(Medical knowledge representation),370302,의학용어서버(Medical vocabulary and thesaurus system),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3703,의료지식 표현기술(Medical knowledge representation),370303,의료정보검색기술(Medical retrieval),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3703,의료지식 표현기술(Medical knowledge representation),370304,임상의사결정 지원시스템(Clinical decision support system),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3703,의료지식 표현기술(Medical knowledge representation),370399,기타 의료지식표현 관련기술(Other medical knowledge representation related technologies),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3704,보건의료정보신기술(New technologies in medical informatics),370401,유전자정보처리(Bioinformatics),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3704,보건의료정보신기술(New technologies in medical informatics),370499,기타 보건의료정보 관련신기술(Other new technologies in medical informatics related technologies),,,,,,,,,
37,보건의료 정보기술(Health·medical information),3705,기타 보건의료정보 관련기술(Other health·medical information related technologies),370599,기타 보건의료정보 관련기술(Other health·medical information related technologies),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4101,식품화학반응 이용기술(Food chemical reaction),410101,탄수화물 화학반응 이용 기술(Carbohydrate reaction),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4101,식품화학반응 이용기술(Food chemical reaction),410102,단백질 화학반응 이용 기술(Protein reaction),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4101,식품화학반응 이용기술(Food chemical reaction),410103,유지 화학반응 이용 기술(Lipid reaction),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4101,식품화학반응 이용기술(Food chemical reaction),410104,식품성분의 구조 및 기작규명 기술(Elucidation of chemical structure and mechanism of food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4101,식품화학반응 이용기술(Food chemical reaction),410199,기타 식품화학반응 이용 관련기술(Other food chemical reaction related technologies),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4102,식품생화학반응이용기술(Food biochemical reaction),410201,동물성식품의 생화학적 반응 이용 기술(Biochemical reaction of animal food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4102,식품생화학반응이용기술(Food biochemical reaction),410202,식물성식품의 생화학적 반응 이용 기술(Biochemical reaction of plant food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4102,식품생화학반응이용기술(Food biochemical reaction),410203,효소반응 이용 기술(Food enzyme reaction),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4102,식품생화학반응이용기술(Food biochemical reaction),410299,기타 생화학반응 이용 관련기술(Other food biochemical reaction related technologies),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4103,식품품질 평가기술(Food quality evaluation),410301,식품의 물리·화학적 특성 평가 기술(Physicochemical characterization of food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4103,식품품질 평가기술(Food quality evaluation),410302,식품의 관능적 특성 평가 기술(Sensory evaluation),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4103,식품품질 평가기술(Food quality evaluation),410303,식품 품질 및 저장성 향상 기술(Improvement of food quality and storage),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4103,식품품질 평가기술(Food quality evaluation),410399,기타 식품품질 평가 관련기술(Other food quality evaluation related technologies),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4104,식품성분 분석기술(Food analysis),410401,탄수화물·당류 분석기술(Carbohydrate & sugar analysis),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4104,식품성분 분석기술(Food analysis),410402,단백질·아미노산 분석기술(Protein & amino acid analysis),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4104,식품성분 분석기술(Food analysis),410403,유지 분석기술(Lipid analysis),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4104,식품성분 분석기술(Food analysis),410404,풍미성분 분석기술 (Flavor analysis),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4104,식품성분 분석기술(Food analysis),410405,비타민·미네랄 분석기술(Vitamin & mineral analysis),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4104,식품성분 분석기술(Food analysis),410406,식품 특수성분 분석기술(Special food component analysis),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4104,식품성분 분석기술(Food analysis),410499,기타 식품성분 분석 관련기술(Other food analysis related technologies ),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4105,식품독성물질 평가기술(Food toxicants evaluation),410501,식품중 화학적 독성물질 검출기술(Detection of chemical toxicants in food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4105,식품독성물질 평가기술(Food toxicants evaluation),410502,식품중 화학적 독성물질 위해 평가기술(Risk assessment of chemical toxicants in food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4105,식품독성물질 평가기술(Food toxicants evaluation),410599,기타 식품중 독성물질 평가 관련기술(Other food toxicants evaluation related technologies),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4106,식품독성물질 제어기술(Food toxicants control),410601,식품중 화학적 독성물질 불활성화 기술(Inactivation of chemicla toxicants in food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4106,식품독성물질 제어기술(Food toxicants control),410602,식품중 화학적 독성물질 저감화 기술(Reduction of chemical toxicants in food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4106,식품독성물질 제어기술(Food toxicants control),410603,식품중 화학적 독성물질 관리시스템 기술(Management system for chemical toxicants in food),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4106,식품독성물질 제어기술(Food toxicants control),410699,기타 식품독성물질 제어 관련기술(Other food toxicants control related technologies),,,,,,,,,
41,식품화학·독성학 기술(Food chemistry & toxicology),4107,기타 식품화학·독성학 관련기술(Other food chemistry & toxicology related technologies),410799,기타 식품화학·독성학 관련기술(Other food chemistry & toxicology related technologies),,,,,,,,,
42,식품공학기술(Food engineering & processing),4201,식품가공·개발 기술(Food processing and development),420101,농산 식품 가공·개발기술(Agricultural food processing and development),,,,,,,,,
42,식품공학기술(Food engineering & processing),4201,식품가공·개발 기술(Food processing and development),420102,축산 식품 가공·개발기술(Livestock and dairy food processing and development),,,,,,,,,
42,식품공학기술(Food engineering & processing),4201,식품가공·개발 기술(Food processing and development),420102,수산 식품 가공·개발기술(Seafood processing and development),,,,,,,,,
42,식품공학기술(Food engineering & processing),4201,식품가공·개발 기술(Food processing and development),420103,임산 식품 가공·개발기술 (Forest food processing and development),,,,,,,,,
42,식품공학기술(Food engineering & processing),4201,식품가공·개발 기술(Food processing and development),420199,기타 식품 가공·개발 관련기술(Other food processing and development related technologies),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420201,식품 원료 처리기술(Raw food material handling),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420202,가열 및 냉각 처리기술(Heating and cooling of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420203,농축 및 건조기술(Concentration and dehydration of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420204,추출 및 정제기술(Extraction and purification of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420205,성형 및 조립기술(Extrusion and forming of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420206,막분리 공정 응용기술(Membrane separation of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420207,생물반응기 이용기술(Bioreactor application of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420208,극한조작 및 혁신기술(Ultimate processing and emerging technology),,,,,,,,,
42,식품공학기술(Food engineering & processing),4202,식품 단위조작 기술(Food unit operations),420299,기타 식품 단위조작 관련기술(Other food unit operations related technologies),,,,,,,,,
42,식품공학기술(Food engineering & processing),4203,식품공정·생산 기술(Food process and manufacturing),420301,식품공정 설계기술(Food process design),,,,,,,,,
42,식품공학기술(Food engineering & processing),4203,식품공정·생산 기술(Food process and manufacturing),420302,계측·제어기술(Sensing and process control),,,,,,,,,
42,식품공학기술(Food engineering & processing),4203,식품공정·생산 기술(Food process and manufacturing),420303,식품 생산공정 자동화기술(Food process automation),,,,,,,,,
42,식품공학기술(Food engineering & processing),4203,식품공정·생산 기술(Food process and manufacturing),420304,발효공정 관리 및 발효식품 생산기술(Fermentation process control and fermented food production),,,,,,,,,
42,식품공학기술(Food engineering & processing),4203,식품공정·생산 기술(Food process and manufacturing),420305,식품 산업 폐자원 이용기술(Byproduct utilization),,,,,,,,,
42,식품공학기술(Food engineering & processing),4203,식품공정·생산 기술(Food process and manufacturing),420306,식품 및 급식산업 설비 관련기술(Food machinery and catering facilities),,,,,,,,,
42,식품공학기술(Food engineering & processing),4203,식품공정·생산 기술(Food process and manufacturing),420399,기타 식품공정·생산 관련기술(Other food process and manufacturing related technologies),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420401,냉장 및 냉동기술(Refrigeration and freezing of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420402,가열 살균기술(Heat sterilization of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420403,비가열 살균기술(Non-thermal sterilization of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420404,수분활성도 변환기술(Water activity control of food),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420405,발효 및 식품첨가물 이용기술(Fermentation and food additive application),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420406,기체 조절(CA) 저장기술(Controlled atmosphere storage),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420407,신선/생체 식품 품질유지기술(Fresh food storage and quality maintenance),,,,,,,,,
42,식품공학기술(Food engineering & processing),4204,식품저장기술(Food preservation),420499,기타 식품저장 관련기술(Other food preservation related technologies),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420501,식품포장소재 개발기술(New packaging material development),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420502,환경친화형 포장재 개발기술(Eco-philic packaging materials development),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420503,MA 포장 관련기술(Modified atmosphere packaging),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420504,기능성 포장기술(Functional packaging),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420505,무균 포장기술(Aseptic packaging),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420506,포장용기 관련기술(Food containers),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420507,포장재 성능 시험기술(Packaging tests),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420508,포장식품 품질수명 예측기술(Shelf-life estimation of packaged foods),,,,,,,,,
42,식품공학기술(Food engineering & processing),4205,식품포장기술(Food packaging),420599,기타 식품포장 관련기술(Other food packaging related technologies),,,,,,,,,
42,식품공학기술(Food engineering & processing),4206,기타 식품공학 관련기술(Other food engineering & processing related technologies),420699,기타 식품공학 관련기술(Other food engineering & processing related technologies),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4301,식품관련 균주개발기술(Identification and improvements of starter cultures),430101,식품미생물 동정 및 보존기술(Identification and preservation of food microroorganisms),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4301,식품관련 균주개발기술(Identification and improvements of starter cultures),430102,식품유용종균 배양기술 (Starter culture cultivation),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4301,식품관련 균주개발기술(Identification and improvements of starter cultures),430103,식품유용균주 개량기술 (Starter culture improvement),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4301,식품관련 균주개발기술(Identification and improvements of starter cultures),430199,기타 식품관련 균주개발 관련기술(Other identification and improvements of starter cultures related te,,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4302,식품발효기술(Food fermentation),430201,발효기작 해석 및 제어 기술(Characterization and control of fermentation),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4302,식품발효기술(Food fermentation),430202,"전통발효식품의 공업화, 규격화, 국제화 기술 (Commercialization of traditional Korean fermented foods)",,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4302,식품발효기술(Food fermentation),430203,식품 신소재 발효기술 (Fermentation of food biomaterials),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4302,식품발효기술(Food fermentation),430204,식품 발효균 제어기술 (Control of starter culrure),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4302,식품발효기술(Food fermentation),430205,유산균 장내 전달기술 (Intestinal delivery of lactic acid bacteria),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4302,식품발효기술(Food fermentation),430299,기타 식품발효 관련기술(Other food fermentation related technologies),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4303,미생물 유래물질 이용기술(Application of microbial metabolites for foods),430301,식품 발효정밀 물질 생산기술(Fermentative production of food biomaterials),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4303,미생물 유래물질 이용기술(Application of microbial metabolites for foods),430302,발효 대체식량자원 개발기술 (Fermented food substitutes),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4303,미생물 유래물질 이용기술(Application of microbial metabolites for foods),430303,박테리오신 등 천연식품보존제 분리 및 대량생산기술 (Identification and production of natural preserva,,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4303,미생물 유래물질 이용기술(Application of microbial metabolites for foods),430399,기타 미생물 유래물질 이용 관련기술 (Other application of microbial metabolites for foods related tec,,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4304,미생물학적 식품위해인자 검출기술(Food preservation),430401,"생화학적, 생물리학적 식품위해인자 검출 및 추적 기술(Identification and tracking of food-borne hazard",,,,,,,,,
